Date,Day,Open,High,Low,Close,Volume,Symbol,ReturnPct,Year,RSI,SMA_20,EMA_12,EMA_26,MACD,Signal_Line
28-06-2021,Monday,7698,7698,7571.399902,7596.25,433364,MARUTI.NS,-0.689632632,2021,60.09,2205.780502,2617.71614,2246.211417,371.5047223,85.78375399
28-06-2021,Monday,979.3026733,981.3793945,960.3811646,962.6886597,20277042,RELIANCE.NS,-0.876711227,2021,32.08,2177.722436,2363.096527,2151.135658,211.9608698,111.0191772
28-06-2021,Monday,651,653,646.1500244,650.2999878,12093491,ICICIBANK.NS,0.200306286,2021,55.35,2188.797436,2099.589367,2039.962645,59.62672243,100.7406862
29-06-2021,Tuesday,2455,2497.5,2445,2492.550049,1354397,HINDUNILVR.NS,1.314937741,2021,73.35,2299.737438,2160.044857,2073.487638,86.55721901,97.90399277
29-06-2021,Tuesday,427.5,428.9500122,420.5499878,421.5,22275961,SBIN.NS,-1.230228471,2021,50.04,2017.022448,1892.576417,1951.118183,-58.54176586,66.61484104
29-06-2021,Tuesday,273.8999939,276.875,270.5,271.2999878,15855760,WIPRO.NS,-0.876881369,2021,49.11,1992.519949,1643.149274,1826.687206,-183.5379314,16.58428655
29-06-2021,Tuesday,1507,1508.199951,1492.150024,1502.050049,5485846,HDFCBANK.NS,-0.417670094,2021,62.43,2057.369951,1621.441701,1802.640009,-181.1983078,-22.97223232
29-06-2021,Tuesday,203.6000061,205.3000031,203.1499939,203.3000031,13326068,ITC.NS,-0.147349235,2021,38.54,1685.084951,1403.266055,1684.170379,-280.9043236,-74.55865057
29-06-2021,Tuesday,3342,3366.300049,3326.5,3340.850098,1497322,TCS.NS,0.122876981,2021,66.55,1841.947456,1701.355908,1806.887395,-105.5314871,-80.75321787
29-06-2021,Tuesday,964.303894,973.3031616,961.8118286,963.5193481,27144063,RELIANCE.NS,0.086288383,2021,36.71,1811.533421,1587.842591,1744.415688,-156.5730968,-95.91719366
29-06-2021,Tuesday,7596,7601,7452.549805,7487.5,480219,MARUTI.NS,-1.431627448,2021,59.58,2019.070921,2495.482193,2169.829341,325.6528518,-11.60318457
29-06-2021,Tuesday,646.2999878,648.75,636.4500122,640.0999756,12225470,ICICIBANK.NS,-1.56850875,2021,52.57,1928.065922,2210.038775,2056.516054,153.5227201,21.42199637
29-06-2021,Tuesday,761,763.5499878,750.0499878,751.9500122,7500655,AXISBANK.NS,-1.370673121,2021,57.94,1916.398423,1985.717426,1959.881533,25.83589371,22.30477584
29-06-2021,Tuesday,6040,6137.649902,6002.100098,6052.399902,1310079,BAJFINANCE.NS,0.254264884,2021,70.02,2205.333418,2611.360884,2263.031042,348.3298426,87.5097892
29-06-2021,Tuesday,1561,1573.650024,1559.199951,1563.050049,5913567,INFY.NS,-0.556686584,2021,88.19,2207.763422,2450.082294,2211.180598,238.9016965,117.7881707
29-06-2021,Tuesday,521.4595947,522.4411621,514.3432007,515.2756958,8713975,BHARTIARTL.NS,-1.176582826,2021,38.64,2195.407206,2152.419741,2085.558012,66.86172823,107.6028822
29-06-2021,Tuesday,986.9500122,993.9000244,980.5,983.5999756,1895170,HCLTECH.NS,-0.172537524,2021,56.51,1942.734715,1972.601315,2003.931491,-31.33017591,79.81627056
29-06-2021,Tuesday,1513,1529.800049,1503.900024,1510.900024,2174022,LT.NS,-0.234403702,2021,47.76,1996.942216,1901.570347,1967.410642,-65.84029438,50.68495757
30-06-2021,Wednesday,272.4249878,274,271,272.8250122,8586644,WIPRO.NS,0.562117391,2021,44.81,1935.165968,1650.994142,1841.88578,-190.8916383,2.369638388
30-06-2021,Wednesday,204.3000031,204.3999939,202.5500031,202.6999969,15942408,ITC.NS,-0.295133347,2021,24.81,1919.230441,1428.179658,1720.464611,-292.2849531,-56.5612799
30-06-2021,Wednesday,517.2879028,520.6252441,514.6867676,515.9627686,5760552,BHARTIARTL.NS,0.133340804,2021,34.22,1565.21608,1287.838598,1631.242252,-343.4036543,-113.9297548
30-06-2021,Wednesday,638.2999878,640.7999878,629.7999878,630.9000244,14276494,ICICIBANK.NS,-1.437267852,2021,44.26,1548.626648,1186.771125,1557.142828,-370.3717029,-165.2181444
30-06-2021,Wednesday,967.4190063,979.6026001,965.0192261,974.0646362,19762858,RELIANCE.NS,1.09445525,2021,39.7,1564.81488,1154.04705,1513.951851,-359.9048009,-204.1554757
30-06-2021,Wednesday,1516,1523.400024,1495.5,1500.550049,2139362,LT.NS,-0.685020545,2021,45.15,1515.21488,1207.355204,1512.959125,-305.6039212,-224.4451648
30-06-2021,Wednesday,1498,1509,1494.099976,1497.900024,4839511,HDFCBANK.NS,-0.276290688,2021,59.97,1569.034882,1252.054407,1511.843636,-259.7892291,-231.5139776
30-06-2021,Wednesday,981,991.4500122,981,983.5,2682591,HCLTECH.NS,-0.010164253,2021,58.14,1604.644882,1210.738344,1472.70707,-261.9687261,-237.6049273
30-06-2021,Wednesday,1572.050049,1591,1572.050049,1580.800049,6058722,INFY.NS,1.135600233,2021,88.7,1608.582382,1267.670914,1480.713958,-213.0430434,-232.6925505
30-06-2021,Wednesday,3346,3382,3338.5,3345.75,1693146,TCS.NS,0.146666333,2021,65.61,1765.704882,1587.375389,1618.864776,-31.48938662,-192.4519178
30-06-2021,Wednesday,2492.550049,2505,2463,2471.300049,1447245,HINDUNILVR.NS,-0.852540554,2021,66.75,1722.22738,1723.363798,1682.008129,41.35566903,-145.6904004
30-06-2021,Wednesday,6050,6125,6000,6015.850098,1225794,BAJFINANCE.NS,-0.603889453,2021,43.8,1974.843917,2383.746306,2003.03346,380.7128457,-40.40975119
30-06-2021,Wednesday,7505.5,7646.600098,7492.600098,7515.899902,729267,MARUTI.NS,0.379297527,2021,62.28,1976.263912,3173.308398,2411.393937,761.9144602,120.0550911
30-06-2021,Wednesday,423,424.8999939,418.2999878,419.2000122,18337773,SBIN.NS,-0.545667329,2021,37.42,1965.218914,2749.599415,2263.824017,485.7753982,193.1991525
30-06-2021,Wednesday,752.5,760.5,746.5499878,748.2999878,5459970,AXISBANK.NS,-0.485407854,2021,52.2,1965.036413,2441.707196,2151.562978,290.1442178,212.5881656
01-07-2021,Thursday,977.456665,979.833374,966.8421631,968.2036133,12534407,RELIANCE.NS,-0.601707806,2021,30.1,1710.826598,2215.014337,2063.906729,151.1076082,200.2920541
01-07-2021,Thursday,519.2510376,521.2142334,512.3800659,513.0180664,6575188,BHARTIARTL.NS,-0.570719891,2021,34.96,1658.324999,1953.168757,1949.026087,4.142669814,161.0621773
01-07-2021,Thursday,987,988,975.1500244,985.5,2861509,HCLTECH.NS,0.203355363,2021,51.36,1681.836214,1804.29664,1877.653784,-73.35714387,114.178313
01-07-2021,Thursday,2484,2484,2463,2478,735043,HINDUNILVR.NS,0.271110389,2021,69.97,1756.556216,1907.943311,1922.123874,-14.18056321,88.50653778
01-07-2021,Thursday,1502,1502,1483,1486.75,8455721,HDFCBANK.NS,-0.744377077,2021,52.78,1755.348714,1843.14434,1889.873958,-46.72961753,61.45930672
01-07-2021,Thursday,6040,6040,5940,5967.149902,1120601,BAJFINANCE.NS,-0.809531397,2021,36.91,2040.064959,2477.606734,2191.894398,285.7123363,106.3099126
01-07-2021,Thursday,420.2999878,423.7000122,417.1499939,420.3999939,16161469,SBIN.NS,0.286255166,2021,40.87,2050.949959,2161.11339,2060.67259,100.4407993,105.13609
01-07-2021,Thursday,750,754.4000244,744.5,746.4500122,5695690,AXISBANK.NS,-0.247223789,2021,54.55,2062.474321,1943.47287,1963.32277,-19.84989967,80.13889204
01-07-2021,Thursday,272.5,272.9500122,269,269.6749878,8658748,WIPRO.NS,-1.15459517,2021,41.62,2044.413069,1685.965503,1837.867378,-151.9018749,33.73073865
01-07-2021,Thursday,633.9500122,637.4000244,630.0499878,630.8499756,10517081,ICICIBANK.NS,-0.007932925,2021,46.89,2027.252336,1523.640038,1748.458682,-224.8186442,-17.97913793
01-07-2021,Thursday,3358,3362,3332.350098,3341.5,990310,TCS.NS,-0.127026825,2021,59.39,2119.299834,1803.310801,1866.461742,-63.1509414,-27.01349862
01-07-2021,Thursday,1497.099976,1503,1480.150024,1492.300049,2060651,LT.NS,-0.549798389,2021,47.05,2119.019835,1755.462993,1838.746061,-83.28306842,-38.26741258
01-07-2021,Thursday,1576.849976,1576.849976,1559.050049,1560.400024,4814317,INFY.NS,-1.290487335,2021,78.37,2147.864836,1725.453306,1818.127836,-92.67453097,-49.14883626
01-07-2021,Thursday,202.8999939,203.8000031,202.1499939,203,10191296,ITC.NS,0.148003481,2021,29.58,2078.974834,1491.22972,1698.488737,-207.2590174,-80.77087249
01-07-2021,Thursday,7500,7605,7495.049805,7584.399902,584331,MARUTI.NS,0.911401175,2021,63.54,2290.907329,2428.640517,2134.482157,294.1583602,-5.785025956
02-07-2021,Friday,203.3000031,203.6999969,202.25,202.3999939,12698779,ITC.NS,-0.295569509,2021,29.58,2177.462326,2086.141975,1991.36496,94.77701541,14.32738232
02-07-2021,Friday,747.5999756,752.8499756,744,750.6500244,3557647,AXISBANK.NS,0.562664899,2021,58.01,1914.202322,1880.681675,1899.46015,-18.77847469,7.706210916
02-07-2021,Friday,632.25,641.3499756,632.25,640.25,10999396,ICICIBANK.NS,1.490057031,2021,52.93,1570.419827,1689.846033,1806.185324,-116.3392911,-17.10288949
02-07-2021,Friday,1558.949951,1569.449951,1542.599976,1567.800049,5166064,INFY.NS,0.474238932,2021,77.53,1627.849829,1671.069728,1788.527155,-117.4574278,-37.17379715
02-07-2021,Friday,515.9136963,523.1773682,510.4169312,515.3247681,13309063,BHARTIARTL.NS,0.449633612,2021,38.3,1616.201068,1493.262811,1694.215867,-200.9530567,-69.92964905
02-07-2021,Friday,983.5499878,987.5999756,977.25,984.6500244,1646631,HCLTECH.NS,-0.086248157,2021,50.28,1617.023389,1415.01469,1641.655435,-226.6407448,-101.2718682
02-07-2021,Friday,7625,7634.5,7546.549805,7573.850098,434905,MARUTI.NS,-0.13909874,2021,65.28,1970.06499,2362.527829,2081.077262,281.450568,-24.72738098
02-07-2021,Friday,1500,1500.650024,1475.5,1485.650024,1814564,LT.NS,-0.445622475,2021,41.8,1995.072491,2227.623552,2036.97154,190.6520115,18.34849752
02-07-2021,Friday,2478,2492.699951,2452,2487.300049,860231,HINDUNILVR.NS,0.375304634,2021,69.42,1995.537494,2267.573782,2070.329208,197.2445745,54.12771292
02-07-2021,Friday,3331,3339.699951,3295.199951,3325.449951,1682274,TCS.NS,-0.480324669,2021,56.57,2087.472491,2430.323962,2163.301114,267.0228474,96.70673983
02-07-2021,Friday,420.2999878,425.3999939,419,424.3999939,16423811,SBIN.NS,0.9514748,2021,44.45,1810.334996,2121.720275,2034.493624,87.22665047,94.81072195
02-07-2021,Friday,6000,6030,5965,5997.75,811298,BAJFINANCE.NS,0.512809267,2021,31.82,2089.202496,2718.03254,2328.06817,389.9643696,153.8414515
02-07-2021,Friday,1485,1489.25,1477,1480.400024,7413518,HDFCBANK.NS,-0.427104462,2021,53,2125.899997,2527.627538,2265.277937,262.3496002,175.5430812
02-07-2021,Friday,270.0499878,271.1499939,266.7999878,269.2999878,8314614,WIPRO.NS,-0.139056278,2021,36.08,2125.881247,2180.19253,2117.427719,62.76481101,152.9874272
02-07-2021,Friday,967.7651367,984.3330078,965.8960571,982.5562134,14086620,RELIANCE.NS,1.482394808,2021,29.95,2143.466559,1995.940789,2033.363163,-37.42237403,114.9054669
05-07-2021,Monday,1490,1514,1488,1507.949951,1605396,LT.NS,1.501021532,2021,49.29,2051.789056,1920.865275,1994.443666,-73.57839037,77.20869547
05-07-2021,Monday,3342,3374,3302,3321,1972858,TCS.NS,-0.13381501,2021,57.98,2143.224054,2136.270618,2092.707098,43.56351971,70.47966032
05-07-2021,Monday,518.2694702,518.7602539,513.6561279,514.2941284,6373586,BHARTIARTL.NS,-0.199998081,2021,34.35,2090.918759,1886.735773,1975.787619,-89.05184556,38.57335915
05-07-2021,Monday,985.9713135,993.8629761,983.6868896,992.3169556,11702287,RELIANCE.NS,0.993402927,2021,33.63,2130.384607,1749.132878,1902.93794,-153.8050618,0.097674953
05-07-2021,Monday,1489.949951,1504.5,1484.550049,1495.449951,3686941,HDFCBANK.NS,1.016612166,2021,54.6,1825.937109,1710.104735,1872.753644,-162.648909,-32.45164183
05-07-2021,Monday,2499,2513.399902,2485.050049,2499.050049,761700,HINDUNILVR.NS,0.472399782,2021,67.83,1940.769612,1831.480938,1919.145971,-87.66503315,-43.4943201
05-07-2021,Monday,757.0999756,762,753.4000244,760.3499756,4680089,AXISBANK.NS,1.292206868,2021,55.56,1941.25461,1666.691559,1833.30923,-166.6176715,-68.11899038
05-07-2021,Monday,6029,6095.950195,6006.049805,6072.700195,863179,BAJFINANCE.NS,1.249638536,2021,42.4,2212.877119,2344.539041,2147.338191,197.2008506,-15.05502219
05-07-2021,Monday,642.75,648.5,641.2000122,647.8499756,7358568,ICICIBANK.NS,1.187032501,2021,51.51,2166.879616,2083.509954,2036.26499,47.2449647,-2.595024809
05-07-2021,Monday,1569.150024,1585,1561.050049,1578.949951,4058338,INFY.NS,0.7111814,2021,77.42,2220.060875,2005.885338,2002.389802,3.495536853,-1.376912477
05-07-2021,Monday,7596.299805,7690,7583,7599.450195,484183,MARUTI.NS,0.338006395,2021,66.53,2550.800883,2866.433778,2416.986868,449.4469101,88.78785205
05-07-2021,Monday,426.5,434.5,424.25,432.6499939,16483761,SBIN.NS,1.943920857,2021,52.58,2193.740878,2492.005503,2269.998951,222.0065523,115.4315921
05-07-2021,Monday,991.7000122,995.9000244,978,979.75,2598033,HCLTECH.NS,-0.497641222,2021,46.55,2168.445877,2259.350811,2174.424955,84.92585582,109.3304448
05-07-2021,Monday,203,204.1000061,202.6999969,203.6499939,10248249,ITC.NS,0.617588951,2021,36.92,2054.263374,1943.089146,2028.441624,-85.35247785,70.3938603
05-07-2021,Monday,271.4500122,271.4500122,267.7749939,268.1749878,6878338,WIPRO.NS,-0.41774974,2021,36.72,1901.399626,1685.410045,1898.051503,-212.641458,13.78679665
06-07-2021,Tuesday,645.2000122,655,645.2000122,650.2999878,9209891,ICICIBANK.NS,0.378175859,2021,56.25,1912.694626,1526.162344,1805.625465,-279.4631209,-44.86318686
06-07-2021,Tuesday,1497,1540,1496,1534.699951,8834516,HDFCBANK.NS,2.624628124,2021,67.67,1689.542123,1527.475822,1785.556908,-258.0810863,-87.50676676
06-07-2021,Tuesday,2490,2497.949951,2469,2472.5,461782,HINDUNILVR.NS,-1.062405647,2021,60.39,1739.147122,1672.864157,1836.441582,-163.5774247,-102.7208983
06-07-2021,Tuesday,980,982.2000122,970.2000122,972.0499878,2486069,HCLTECH.NS,-0.78591602,2021,45.64,1774.284622,1565.046593,1772.412575,-207.3659823,-123.6499151
06-07-2021,Tuesday,431.7000122,436.5,428.2000122,429.75,20195278,SBIN.NS,-0.67028636,2021,53.15,1746.644311,1390.385578,1672.956088,-282.5705095,-155.434034
06-07-2021,Tuesday,203.25,203.8000031,202.25,202.5,11088659,ITC.NS,-0.564691348,2021,29.96,1681.371814,1207.633951,1564.033415,-356.3994637,-195.6271199
06-07-2021,Tuesday,6055,6342.799805,6053,6202.399902,3491393,BAJFINANCE.NS,2.135783142,2021,59.55,1825.441809,1976.059482,1907.616117,68.44336443,-142.8130231
06-07-2021,Tuesday,757,767,755.2000122,758.3499756,5529485,AXISBANK.NS,-0.263036768,2021,54.98,1837.644601,1788.719558,1822.485292,-33.76573428,-121.0035653
06-07-2021,Tuesday,268.2749939,269.1499939,265.9249878,266.2999878,8386882,WIPRO.NS,-0.69917035,2021,36.23,1801.343753,1554.501162,1707.212307,-152.7111442,-127.3450811
06-07-2021,Tuesday,1573.699951,1586.75,1557.099976,1562.199951,4089574,INFY.NS,-1.060831598,2021,70.24,1804.681253,1555.685591,1696.470651,-140.7850592,-130.0330767
06-07-2021,Tuesday,989.894104,991.71698,978.4719849,980.5948486,10070124,RELIANCE.NS,-1.181286571,2021,35.13,1728.758493,1467.210093,1643.442813,-176.2327209,-139.2730055
06-07-2021,Tuesday,7600,7657.950195,7487.450195,7514.950195,425103,MARUTI.NS,-1.111922545,2021,64.92,2066.488504,2397.631647,2078.369286,319.2623606,-47.56593231
06-07-2021,Tuesday,1506,1519,1500,1505.5,1072506,LT.NS,-0.162468998,2021,53.98,1838.128494,2260.380624,2035.934524,224.4461,6.83647415
06-07-2021,Tuesday,3313,3328,3256.100098,3262.300049,2159420,TCS.NS,-1.767538427,2021,48.54,1968.850998,2414.522074,2126.776415,287.7456592,63.01831117
06-07-2021,Tuesday,513.852417,517.9750366,511.4966431,516.40448,10494366,BHARTIARTL.NS,0.410339424,2021,40.43,1915.723724,2122.503983,2007.489605,115.0143778,73.41752449
07-07-2021,Wednesday,1566.050049,1570.550049,1544.650024,1564.599976,4797120,INFY.NS,0.153631064,2021,68.3,1613.981213,2036.672597,1974.682966,61.98963134,71.13194586
07-07-2021,Wednesday,755.9000244,764,752.25,762.9000244,3573368,AXISBANK.NS,0.599993272,2021,65.34,1630.493715,1840.707586,1884.921266,-44.21368048,48.06282059
07-07-2021,Wednesday,981.9562988,981.9562988,968.2266846,973.7877197,10454892,RELIANCE.NS,-0.694183629,2021,32.55,1630.195601,1707.335299,1817.429893,-110.0945938,16.43133772
07-07-2021,Wednesday,3275,3282.699951,3241.600098,3274.949951,2640710,TCS.NS,0.387760235,2021,44.38,1783.760599,1948.506784,1925.394341,23.11244242,17.76755866
07-07-2021,Wednesday,6220,6286,6160.399902,6198.600098,1947925,BAJFINANCE.NS,-0.061263458,2021,62.27,2080.281854,2602.367294,2241.928101,360.4391925,86.30188544
07-07-2021,Wednesday,202.5,205.1999969,202.3000031,203.75,17879443,ITC.NS,0.617283951,2021,42.34,2057.954355,2233.349248,2090.951945,142.397303,97.52096895
07-07-2021,Wednesday,429.3500061,434,427.5499878,432.8500061,14473774,SBIN.NS,0.721351042,2021,60.9,2002.861858,1956.349365,1968.12958,-11.78021455,75.66073225
07-07-2021,Wednesday,267.0249939,268.2000122,262.5499878,266.0750122,10755374,WIPRO.NS,-0.084482011,2021,33.25,1892.540608,1696.307157,1842.051463,-145.7443066,31.37972449
07-07-2021,Wednesday,970,977.5999756,960.2999878,975.3499756,3014899,HCLTECH.NS,0.339487458,2021,43.15,1892.705608,1585.390667,1777.851353,-192.4606858,-13.38835757
07-07-2021,Wednesday,513.5579224,520.8215942,513.5579224,519.8400269,6669192,BHARTIARTL.NS,0.665282159,2021,50.93,1897.210109,1421.4598,1684.665329,-263.2055294,-63.35179194
07-07-2021,Wednesday,7528,7581,7433.649902,7449.399902,395336,MARUTI.NS,-0.872265168,2021,69,2259.555104,2348.8352,2111.682705,237.1524952,-3.250934511
07-07-2021,Wednesday,650.9000244,654.75,645.9000244,654,7741559,ICICIBANK.NS,0.568970056,2021,63.43,1982.135109,2088.091323,2003.706208,84.38511491,14.27627537
07-07-2021,Wednesday,1495,1519.699951,1495,1516.449951,1096808,LT.NS,0.727329869,2021,57.56,2020.040108,2000.146497,1967.613152,32.53334452,17.9276892
07-07-2021,Wednesday,2458,2490.800049,2445.850098,2481.649902,623145,HINDUNILVR.NS,0.370066829,2021,60.31,2130.807603,2074.223944,2005.689948,68.53399521,28.04895041
07-07-2021,Wednesday,1534,1545.349976,1527.699951,1539.5,4814595,HDFCBANK.NS,0.312767901,2021,77.26,2129.672606,1991.958722,1971.15736,20.80136189,26.5994327
08-07-2021,Thursday,760,767.1500244,751.7000122,754.4000244,4188267,AXISBANK.NS,-1.11416958,2021,60.6,2118.362865,1801.565076,1881.027187,-79.46211084,5.387123993
08-07-2021,Thursday,2462.199951,2469.75,2438.449951,2447.550049,1114426,HINDUNILVR.NS,-1.374079941,2021,43.67,1864.992857,1900.947379,1922.991843,-22.04446374,-0.099193554
08-07-2021,Thursday,976.9721069,976.9721069,960.3811646,965.7345581,11185460,RELIANCE.NS,-0.826993549,2021,28.54,1838.004585,1757.068484,1852.083896,-95.01541229,-19.0824373
08-07-2021,Thursday,3298,3298,3231.899902,3258.5,2485811,TCS.NS,-0.502296262,2021,44.86,1837.814583,1988.057948,1956.262867,31.79508108,-8.906933623
08-07-2021,Thursday,266.9500122,268.4750061,264,265.5,9131020,WIPRO.NS,-0.21610906,2021,36.85,1825.269359,1723.049033,1831.021173,-107.9721401,-28.71997493
08-07-2021,Thursday,6180,6220.899902,6080.399902,6117.799805,1130560,BAJFINANCE.NS,-1.303524856,2021,53.18,2052.92935,2399.164536,2148.560331,250.6042054,27.14486113
08-07-2021,Thursday,1525,1537.699951,1513.449951,1520.449951,4210461,HDFCBANK.NS,-1.237417917,2021,65.51,2090.806847,2263.977677,2102.033636,161.9440409,54.10469708
08-07-2021,Thursday,520.232605,522.9810181,513.9014893,515.6192627,5400962,BHARTIARTL.NS,-0.8119352,2021,35.14,2067.898424,1994.999459,1984.52146,10.47799912,45.37935749
08-07-2021,Thursday,432.7999878,435.3999939,422.1000061,424.4500122,21433043,SBIN.NS,-1.940624645,2021,59.81,1925.373427,1753.376467,1868.960612,-115.5841447,13.18665704
08-07-2021,Thursday,650.5,654,638.0999756,641.9000244,10782941,ICICIBANK.NS,-1.850149172,2021,56.56,1647.538423,1582.380092,1778.067235,-195.6871437,-28.58810311
08-07-2021,Thursday,1568,1576,1549,1560.75,3326813,INFY.NS,-0.246067726,2021,65.51,1715.388423,1579.052385,1761.969662,-182.9172771,-59.45393792
08-07-2021,Thursday,203.5,204.5,201.8000031,202,20925008,ITC.NS,-0.858895706,2021,40.23,1703.845923,1367.198172,1646.416354,-279.2181819,-103.4067867
08-07-2021,Thursday,975,982,970,976.7999878,2555624,HCLTECH.NS,0.148665837,2021,51.09,1739.382172,1307.136913,1596.815142,-289.6782287,-140.6610751
08-07-2021,Thursday,1503,1524,1497,1500.699951,1456033,LT.NS,-1.038609945,2021,56.32,1765.64967,1336.915842,1589.695498,-252.7796561,-163.0847913
08-07-2021,Thursday,7455,7498,7385,7401.200195,391940,MARUTI.NS,-0.647028051,2021,66.98,2109.717679,2269.882665,2020.177327,249.7053381,-80.52676543
09-07-2021,Friday,7381,7447.899902,7343.399902,7425.700195,400686,MARUTI.NS,0.331027392,2021,70.76,2108.532693,3063.085362,2420.586429,642.4989336,64.07837438
09-07-2021,Friday,1497.900024,1502.849976,1485.5,1499.599976,1248405,LT.NS,-0.073297503,2021,58.68,2150.812692,2822.549149,2352.36521,470.1839391,145.2994873
09-07-2021,Friday,1556,1569.900024,1551,1562.900024,3436594,INFY.NS,0.137755849,2021,66.98,2153.135196,2628.756976,2293.886307,334.8706687,183.2137236
09-07-2021,Friday,752,752.9000244,740.25,747.3499756,5782119,AXISBANK.NS,-0.93452394,2021,54.37,2066.4202,2339.309745,2179.328061,159.9816846,178.5673158
09-07-2021,Friday,1512.550049,1516,1497.5,1502,5347921,HDFCBANK.NS,-1.21345337,2021,56.11,2064.5452,2210.492861,2129.155612,81.33724968,159.1213026
09-07-2021,Friday,202,202.3500061,200.8999939,201.3500061,11834045,ITC.NS,-0.321779157,2021,38.6,2036.892699,1901.39396,1986.355196,-84.96123589,110.3047949
09-07-2021,Friday,515.8155518,527.5944214,513.3616333,526.3674316,7303645,BHARTIARTL.NS,2.084516565,2021,46.97,1940.833568,1689.851418,1878.207955,-188.356537,50.57252851
09-07-2021,Friday,963.6116333,965.3192139,953.5048218,955.8584595,9037675,RELIANCE.NS,-1.022651468,2021,24.04,1940.339763,1576.929424,1809.88577,-232.9563457,-6.133246332
09-07-2021,Friday,263.7000122,265.4750061,261.625,262.8999939,11449216,WIPRO.NS,-0.979286668,2021,38.16,1790.559763,1374.77105,1695.294231,-320.5231806,-69.01123319
09-07-2021,Friday,2440,2464.5,2438.449951,2451.449951,538094,HINDUNILVR.NS,0.159339023,2021,37.5,1899.85726,1540.413958,1751.305766,-210.8918076,-97.38734807
09-07-2021,Friday,639.5,641.1500244,633.7999878,638.5499878,7069698,ICICIBANK.NS,-0.52189383,2021,54.05,1625.894769,1401.665655,1668.879412,-267.2137568,-131.3526298
09-07-2021,Friday,972,979.5,966.5999756,976.8499756,3218471,HCLTECH.NS,0.005117505,2021,45.99,1598.71477,1336.309397,1617.617972,-281.3085755,-161.3438189
09-07-2021,Friday,3250,3282,3201,3208.149902,6365067,TCS.NS,-1.545192501,2021,41.95,1733.341302,1624.284859,1735.435152,-111.1502931,-151.3051138
09-07-2021,Friday,6083,6171,6061.049805,6136.149902,1447544,BAJFINANCE.NS,0.29994603,2021,52.39,2018.926297,2318.417942,2061.414022,257.0039201,-69.643307
09-07-2021,Friday,425,427.5,421.0499878,423.75,16844494,SBIN.NS,-0.164922179,2021,53.8,2008.018796,2026.930567,1940.105576,86.82499045,-38.34964751
12-07-2021,Monday,202,202.5500031,200.9499969,201.1000061,13085323,ITC.NS,-0.124161903,2021,34.85,1940.036296,1746.033557,1811.290349,-65.25679146,-43.7310763
12-07-2021,Monday,752.5,757.7999878,748.2999878,753.5999756,4475466,AXISBANK.NS,0.836288246,2021,57.48,1967.616295,1593.351468,1732.942914,-139.5914459,-62.90315022
12-07-2021,Monday,529.0177002,529.0177002,518.9075317,519.8890991,8932790,BHARTIARTL.NS,-1.230762416,2021,44.26,1944.77075,1428.203411,1643.087076,-214.8836645,-93.29925308
12-07-2021,Monday,7500,7589.799805,7451.049805,7470.100098,496478,MARUTI.NS,0.597922097,2021,60.83,2243.240758,2357.725978,2074.71767,283.0083084,-18.03774077
12-07-2021,Monday,1504.400024,1516,1491.599976,1500.75,865284,LT.NS,0.076688746,2021,50.5,1948.218248,2225.88352,2032.201546,193.6819739,24.30620217
12-07-2021,Monday,1502,1502,1484,1487,7229489,HDFCBANK.NS,-0.998668442,2021,52.8,1651.283238,2112.209132,1991.816246,120.3928859,43.52353892
12-07-2021,Monday,1570.550049,1578,1533.75,1547.849976,4588982,INFY.NS,-0.962956593,2021,59.58,1653.695738,2025.384647,1958.929856,66.45479074,48.10978929
12-07-2021,Monday,265.375,266.0750122,261.6000061,262.9249878,7731112,WIPRO.NS,0.009506998,2021,21.94,1588.696986,1754.237007,1833.299866,-79.06285886,22.67525966
12-07-2021,Monday,6175,6198.899902,6103.600098,6149.549805,978740,BAJFINANCE.NS,0.218376385,2021,63.15,1858.806978,2430.438976,2153.022084,277.4168923,73.62358619
12-07-2021,Monday,426.5,430.25,424.6000061,427.4500122,12886781,SBIN.NS,0.873159223,2021,57.96,1805.079478,2122.286828,2025.20193,97.08489752,78.31584846
12-07-2021,Monday,2453,2459.899902,2430,2444.149902,543898,HINDUNILVR.NS,-0.297784943,2021,40.18,1917.219473,2171.804224,2056.235113,115.5691105,85.76650086
12-07-2021,Monday,3235,3236,3188.350098,3193.100098,1892226,TCS.NS,-0.469111642,2021,36.15,2050.556107,2328.926666,2140.447334,188.4793316,106.309067
12-07-2021,Monday,980,983.0499878,975,979.4500122,2037878,HCLTECH.NS,0.266165398,2021,49.5,2051.735684,2121.314873,2054.447533,66.86734034,98.42072167
12-07-2021,Monday,646,650.25,642.4000244,646.25,6992783,ICICIBANK.NS,1.205858955,2021,57.9,2070.903185,1894.381816,1950.136604,-55.7547887,67.5856196
12-07-2021,Monday,959.8042603,969.8419189,957.3814087,961.8118286,8585292,RELIANCE.NS,0.622829571,2021,27.95,1996.421278,1750.90951,1876.927362,-126.0178518,28.86492533
13-07-2021,Tuesday,7520,7529.200195,7404,7430.350098,350032,MARUTI.NS,-0.532121384,2021,49.86,2336.011284,2624.6696,2288.292009,336.3775916,90.36745858
13-07-2021,Tuesday,264,264.75,261.2999878,262.4249878,8344716,WIPRO.NS,-0.190168308,2021,30.53,2300.290035,2261.247352,2138.227785,123.0195673,96.89788032
